Data supplied by UK-AIR on 16/1/2024
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,Manchester Sharston,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit,"Ozone",status,unit
24-05-2023,12:00,1.56571,R,ugm-3,6.05248,R,ugm-3,8.45320,R,ugm-3,82.89383,R,ugm-3
24-05-2023,13:00,1.81623,R,ugm-3,5.76609,R,ugm-3,8.55093,R,ugm-3,85.63684,R,ugm-3
24-05-2023,14:00,1.75360,R,ugm-3,5.86212,R,ugm-3,8.55093,R,ugm-3,89.69650,R,ugm-3
24-05-2023,15:00,2.19200,R,ugm-3,7.53532,R,ugm-3,10.89633,R,ugm-3,91.61661,R,ugm-3
24-05-2023,16:00,2.53645,R,ugm-3,8.66848,R,ugm-3,12.55765,R,ugm-3,88.59930,R,ugm-3
24-05-2023,17:00,2.84959,R,ugm-3,10.19169,R,ugm-3,14.56101,R,ugm-3,83.71673,R,ugm-3
24-05-2023,18:00,2.22331,R,ugm-3,9.49066,R,ugm-3,12.89969,R,ugm-3,80.91886,R,ugm-3
24-05-2023,19:00,1.62834,R,ugm-3,9.96317,R,ugm-3,12.45993,R,ugm-3,74.60993,R,ugm-3
24-05-2023,20:00,1.00206,R,ugm-3,10.97232,R,ugm-3,12.50879,R,ugm-3,67.75240,R,ugm-3
24-05-2023,21:00,0.90811,R,ugm-3,9.50391,R,ugm-3,10.89633,R,ugm-3,65.11911,R,ugm-3
24-05-2023,22:00,0.78286,R,ugm-3,10.52663,R,ugm-3,11.72699,R,ugm-3,60.78515,R,ugm-3
24-05-2023,23:00,0.53234,R,ugm-3,10.47098,R,ugm-3,11.28723,R,ugm-3,57.54840,R,ugm-3
24-05-2023,24:00,0.65760,R,ugm-3,10.47437,R,ugm-3,11.48268,R,ugm-3,53.43388,R,ugm-3
25-05-2023,01:00,0.41785,R,ugm-3,7.18599,R,ugm-3,7.82668,R,ugm-3,52.79200,R,ugm-3
25-05-2023,02:00,0.50142,R,ugm-3,11.23208,R,ugm-3,12.00092,R,ugm-3,42.40908,R,ugm-3
25-05-2023,03:00,0.50142,R,ugm-3,8.52536,R,ugm-3,9.29419,R,ugm-3,51.05542,R,ugm-3
25-05-2023,04:00,0.43874,R,ugm-3,8.18121,R,ugm-3,8.85394,R,ugm-3,51.93285,R,ugm-3
25-05-2023,05:00,0.59544,R,ugm-3,8.28337,R,ugm-3,9.19635,R,ugm-3,45.13277,R,ugm-3
25-05-2023,06:00,3.16521,R,ugm-3,24.30115,R,ugm-3,29.15440,R,ugm-3,34.93265,R,ugm-3
25-05-2023,07:00,7.23924,R,ugm-3,32.77834,R,ugm-3,43.87835,R,ugm-3,33.17779,R,ugm-3
25-05-2023,08:00,11.03123,R,ugm-3,35.03531,R,ugm-3,51.94962,R,ugm-3,39.97787,R,ugm-3
25-05-2023,09:00,7.61531,R,ugm-3,24.71745,R,ugm-3,36.39408,R,ugm-3,49.02636,R,ugm-3
25-05-2023,10:00,,,,,,,,,,,,
25-05-2023,11:00,2.47576,R,ugm-3,12.54210,R,ugm-3,16.33820,R,ugm-3,59.44583,R,ugm-3
25-05-2023,12:00,1.94300,R,ugm-3,15.02215,R,ugm-3,18.00137,R,ugm-3,63.44910,R,ugm-3
25-05-2023,13:00,0.72079,R,ugm-3,13.03175,R,ugm-3,14.13695,R,ugm-3,52.75544,R,ugm-3
25-05-2023,14:00,1.09685,R,ugm-3,20.08615,R,ugm-3,21.76797,R,ugm-3,52.53608,R,ugm-3
25-05-2023,15:00,1.09685,R,ugm-3,18.91214,R,ugm-3,20.59396,R,ugm-3,52.26188,R,ugm-3
25-05-2023,16:00,1.84898,R,ugm-3,26.46608,R,ugm-3,29.30115,R,ugm-3,55.71676,R,ugm-3
25-05-2023,17:00,1.97434,R,ugm-3,23.48562,R,ugm-3,26.51289,R,ugm-3,63.72330,R,ugm-3
25-05-2023,18:00,1.53560,R,ugm-3,19.60908,R,ugm-3,21.96363,R,ugm-3,65.25880,R,ugm-3
25-05-2023,19:00,1.59827,R,ugm-3,14.37672,R,ugm-3,16.82737,R,ugm-3,74.47181,R,ugm-3
25-05-2023,20:00,1.81765,R,ugm-3,21.13329,R,ugm-3,23.92031,R,ugm-3,62.62652,R,ugm-3
25-05-2023,21:00,1.41024,R,ugm-3,24.79080,R,ugm-3,26.95315,R,ugm-3,49.95863,R,ugm-3
25-05-2023,22:00,3.50994,R,ugm-3,46.86129,R,ugm-3,52.24312,R,ugm-3,18.86473,R,ugm-3
25-05-2023,23:00,4.82616,R,ugm-3,40.92977,R,ugm-3,48.32978,R,ugm-3,19.24860,R,ugm-3
25-05-2023,24:00,3.69797,R,ugm-3,43.14881,R,ugm-3,48.81895,R,ugm-3,19.02925,R,ugm-3
26-05-2023,01:00,2.33960,R,ugm-3,36.77015,R,ugm-3,40.35749,R,ugm-3,14.25279,R,ugm-3
26-05-2023,02:00,14.03761,R,ugm-3,24.04928,R,ugm-3,45.57332,R,ugm-3,11.10987,R,ugm-3
26-05-2023,03:00,4.57476,R,ugm-3,20.12409,R,ugm-3,27.13862,R,ugm-3,10.63477,R,ugm-3
26-05-2023,04:00,3.57207,R,ugm-3,18.38533,R,ugm-3,23.86243,R,ugm-3,12.49860,R,ugm-3
26-05-2023,05:00,13.97495,R,ugm-3,19.64671,R,ugm-3,41.07467,R,ugm-3,11.01850,R,ugm-3
26-05-2023,06:00,9.55686,R,ugm-3,24.56288,R,ugm-3,39.21653,R,ugm-3,17.26780,R,ugm-3
26-05-2023,07:00,2.41272,R,ugm-3,11.70356,R,ugm-3,15.40300,R,ugm-3,47.69202,R,ugm-3
26-05-2023,08:00,2.78872,R,ugm-3,10.14905,R,ugm-3,14.42503,R,ugm-3,55.96960,R,ugm-3
26-05-2023,09:00,2.75739,R,ugm-3,9.95260,R,ugm-3,14.18054,R,ugm-3,59.97135,R,ugm-3
26-05-2023,10:00,3.47807,R,ugm-3,11.29249,R,ugm-3,16.62546,R,ugm-3,63.37009,R,ugm-3
26-05-2023,11:00,4.76276,R,ugm-3,14.45699,R,ugm-3,21.75979,R,ugm-3,64.57609,R,ugm-3
26-05-2023,12:00,3.63474,R,ugm-3,13.74168,R,ugm-3,19.31487,R,ugm-3,74.00486,R,ugm-3
26-05-2023,13:00,1.81737,R,ugm-3,9.19352,R,ugm-3,11.98011,R,ugm-3,85.18782,R,ugm-3
26-05-2023,14:00,2.00537,R,ugm-3,10.76339,R,ugm-3,13.83825,R,ugm-3,92.69794,R,ugm-3
26-05-2023,15:00,2.22471,R,ugm-3,14.09446,R,ugm-3,17.50563,R,ugm-3,94.06840,R,ugm-3
26-05-2023,16:00,1.12802,R,ugm-3,10.54389,R,ugm-3,12.27350,R,ugm-3,96.59005,R,ugm-3
26-05-2023,17:00,1.31603,R,ugm-3,16.56352,R,ugm-3,18.58140,R,ugm-3,91.16302,R,ugm-3
26-05-2023,18:00,0.59535,R,ugm-3,9.45361,R,ugm-3,10.36646,R,ugm-3,88.53174,R,ugm-3
26-05-2023,19:00,0.56401,R,ugm-3,9.89284,R,ugm-3,10.75765,R,ugm-3,76.25242,R,ugm-3
26-05-2023,20:00,0.78335,R,ugm-3,9.40984,R,ugm-3,10.61096,R,ugm-3,71.70249,R,ugm-3
26-05-2023,21:00,0.90869,R,ugm-3,15.67225,R,ugm-3,17.06555,R,ugm-3,65.56282,R,ugm-3
26-05-2023,22:00,0.50134,R,ugm-3,8.08190,R,ugm-3,8.85061,R,ugm-3,72.03140,R,ugm-3
26-05-2023,23:00,0.40734,R,ugm-3,8.66612,R,ugm-3,9.29070,R,ugm-3,65.50801,R,ugm-3
26-05-2023,24:00,0.47001,R,ugm-3,17.81183,R,ugm-3,18.53250,R,ugm-3,50.54258,R,ugm-3
27-05-2023,01:00,4.01014,R,ugm-3,23.43993,R,ugm-3,29.58872,R,ugm-3,43.76494,R,ugm-3
27-05-2023,02:00,0.37595,R,ugm-3,5.15881,R,ugm-3,5.73526,R,ugm-3,59.32743,R,ugm-3
27-05-2023,03:00,0.46994,R,ugm-3,5.78048,R,ugm-3,6.50105,R,ugm-3,55.83865,R,ugm-3
27-05-2023,04:00,0.87722,R,ugm-3,22.31289,R,ugm-3,23.65794,R,ugm-3,25.09726,R,ugm-3
27-05-2023,05:00,6.32850,R,ugm-3,33.65303,R,ugm-3,43.35660,R,ugm-3,9.64436,R,ugm-3
27-05-2023,06:00,1.62912,R,ugm-3,13.43695,R,ugm-3,15.93490,R,ugm-3,37.48149,R,ugm-3
27-05-2023,07:00,0.81456,R,ugm-3,5.93639,R,ugm-3,7.18537,R,ugm-3,66.41457,R,ugm-3
27-05-2023,08:00,0.81456,R,ugm-3,4.42111,R,ugm-3,5.67008,R,ugm-3,72.27790,R,ugm-3
27-05-2023,09:00,1.37849,R,ugm-3,5.21836,R,ugm-3,7.33201,R,ugm-3,74.79859,R,ugm-3
27-05-2023,10:00,1.34716,R,ugm-3,5.26640,R,ugm-3,7.33201,R,ugm-3,80.33314,R,ugm-3
27-05-2023,11:00,1.69178,R,ugm-3,6.79095,R,ugm-3,9.38497,R,ugm-3,86.52525,R,ugm-3
27-05-2023,12:00,2.34969,R,ugm-3,9.39928,R,ugm-3,13.00209,R,ugm-3,89.92270,R,ugm-3
27-05-2023,13:00,2.19305,R,ugm-3,11.00811,R,ugm-3,14.37073,R,ugm-3,95.62164,R,ugm-3
27-05-2023,14:00,1.72311,R,ugm-3,9.72459,R,ugm-3,12.36665,R,ugm-3,101.26578,R,ugm-3
27-05-2023,15:00,1.15918,R,ugm-3,6.58110,R,ugm-3,8.35849,R,ugm-3,113.15684,R,ugm-3
27-05-2023,16:00,1.03387,R,ugm-3,8.38629,R,ugm-3,9.97153,R,ugm-3,119.29416,R,ugm-3
27-05-2023,17:00,0.68924,R,ugm-3,5.54198,R,ugm-3,6.59881,R,ugm-3,103.34809,R,ugm-3
27-05-2023,18:00,0.75190,R,ugm-3,4.27279,R,ugm-3,5.42568,R,ugm-3,86.25126,R,ugm-3
27-05-2023,19:00,0.97121,R,ugm-3,5.25628,R,ugm-3,6.74545,R,ugm-3,76.22332,R,ugm-3
27-05-2023,20:00,0.50127,R,ugm-3,4.70597,R,ugm-3,5.47457,R,ugm-3,69.64762,R,ugm-3
27-05-2023,21:00,0.43861,R,ugm-3,6.65948,R,ugm-3,7.33201,R,ugm-3,62.46915,R,ugm-3
27-05-2023,22:00,0.56393,R,ugm-3,7.00501,R,ugm-3,7.86969,R,ugm-3,61.81158,R,ugm-3
27-05-2023,23:00,0.65791,R,ugm-3,8.57170,R,ugm-3,9.58049,R,ugm-3,57.48258,R,ugm-3
27-05-2023,24:00,0.56393,R,ugm-3,13.26166,R,ugm-3,14.12633,R,ugm-3,47.07105,R,ugm-3
28-05-2023,01:00,0.50119,R,ugm-3,13.95517,R,ugm-3,14.72365,R,ugm-3,32.57381,R,ugm-3
28-05-2023,02:00,1.08592,R,ugm-3,26.87017,R,ugm-3,28.53522,R,ugm-3,17.45547,R,ugm-3
28-05-2023,03:00,1.00238,R,ugm-3,24.65289,R,ugm-3,26.18986,R,ugm-3,17.80239,R,ugm-3
28-05-2023,04:00,1.47225,R,ugm-3,20.75643,R,ugm-3,23.01385,R,ugm-3,25.96410,R,ugm-3
28-05-2023,05:00,0.97106,R,ugm-3,16.05241,R,ugm-3,17.54134,R,ugm-3,22.45840,R,ugm-3
28-05-2023,06:00,1.59755,R,ugm-3,12.79530,R,ugm-3,15.24484,R,ugm-3,28.75771,R,ugm-3
28-05-2023,07:00,2.66258,R,ugm-3,12.82358,R,ugm-3,16.90614,R,ugm-3,34.01626,R,ugm-3
28-05-2023,08:00,1.44093,R,ugm-3,7.36750,R,ugm-3,9.57689,R,ugm-3,45.79323,R,ugm-3
28-05-2023,09:00,1.09636,R,ugm-3,4.13348,R,ugm-3,5.81454,R,ugm-3,57.40586,R,ugm-3
28-05-2023,10:00,1.09636,R,ugm-3,5.45275,R,ugm-3,7.13381,R,ugm-3,57.29631,R,ugm-3
28-05-2023,11:00,0.72046,R,ugm-3,3.14627,R,ugm-3,4.25097,R,ugm-3,63.04785,R,ugm-3
28-05-2023,12:00,0.87709,R,ugm-3,3.34588,R,ugm-3,4.69072,R,ugm-3,62.99307,R,ugm-3
28-05-2023,13:00,0.65781,R,ugm-3,2.99802,R,ugm-3,4.00666,R,ugm-3,64.14338,R,ugm-3
28-05-2023,14:00,0.65781,R,ugm-3,2.60713,R,ugm-3,3.61577,R,ugm-3,64.25294,R,ugm-3
28-05-2023,15:00,0.72046,R,ugm-3,2.75538,R,ugm-3,3.86007,R,ugm-3,68.79939,R,ugm-3
28-05-2023,16:00,0.78311,R,ugm-3,3.09907,R,ugm-3,4.29983,R,ugm-3,70.88090,R,ugm-3
28-05-2023,17:00,0.62649,R,ugm-3,2.85061,R,ugm-3,3.81121,R,ugm-3,73.83884,R,ugm-3
28-05-2023,18:00,0.72046,R,ugm-3,2.16904,R,ugm-3,3.27373,R,ugm-3,76.24901,R,ugm-3
28-05-2023,19:00,0.28192,R,ugm-3,2.01081,R,ugm-3,2.44308,R,ugm-3,74.82482,R,ugm-3
28-05-2023,20:00,0.75179,R,ugm-3,2.85393,R,ugm-3,4.00666,R,ugm-3,69.12805,R,ugm-3
28-05-2023,21:00,0.37589,R,ugm-3,4.30981,R,ugm-3,4.88617,R,ugm-3,64.47204,R,ugm-3
28-05-2023,22:00,0.43854,R,ugm-3,5.72846,R,ugm-3,6.40088,R,ugm-3,57.73452,R,ugm-3
28-05-2023,23:00,0.31324,R,ugm-3,5.13879,R,ugm-3,5.61909,R,ugm-3,58.06318,R,ugm-3
28-05-2023,24:00,0.37589,R,ugm-3,5.58021,R,ugm-3,6.15657,R,ugm-3,55.65301,R,ugm-3
29-05-2023,01:00,0.33408,R,ugm-3,7.17244,R,ugm-3,7.68468,R,ugm-3,48.47702,R,ugm-3
29-05-2023,02:00,0.41760,R,ugm-3,6.06751,R,ugm-3,6.70782,R,ugm-3,47.38191,R,ugm-3
29-05-2023,03:00,0.43848,R,ugm-3,5.82384,R,ugm-3,6.49616,R,ugm-3,38.71226,R,ugm-3
29-05-2023,04:00,0.68903,R,ugm-3,11.10548,R,ugm-3,12.16198,R,ugm-3,31.70353,R,ugm-3
29-05-2023,05:00,3.66441,R,ugm-3,19.34025,R,ugm-3,24.95893,R,ugm-3,12.92234,R,ugm-3
29-05-2023,06:00,8.76952,R,ugm-3,21.33002,R,ugm-3,34.77644,R,ugm-3,16.48146,R,ugm-3
29-05-2023,07:00,1.31543,R,ugm-3,7.65401,R,ugm-3,9.67098,R,ugm-3,51.68935,R,ugm-3
29-05-2023,08:00,0.84563,R,ugm-3,2.65969,R,ugm-3,3.95631,R,ugm-3,76.49367,R,ugm-3
29-05-2023,09:00,0.65771,R,ugm-3,2.50824,R,ugm-3,3.51672,R,ugm-3,78.90292,R,ugm-3
29-05-2023,10:00,1.25279,R,ugm-3,2.81689,R,ugm-3,4.73780,R,ugm-3,80.32657,R,ugm-3
29-05-2023,11:00,1.15883,R,ugm-3,3.79129,R,ugm-3,5.56814,R,ugm-3,78.57439,R,ugm-3
29-05-2023,12:00,1.50335,R,ugm-3,5.41214,R,ugm-3,7.71724,R,ugm-3,76.27465,R,ugm-3
29-05-2023,13:00,1.19015,R,ugm-3,4.72013,R,ugm-3,6.54500,R,ugm-3,81.53119,R,ugm-3
29-05-2023,14:00,0.93959,R,ugm-3,3.78555,R,ugm-3,5.22623,R,ugm-3,83.66667,R,ugm-3
29-05-2023,15:00,0.72035,R,ugm-3,3.19368,R,ugm-3,4.29821,R,ugm-3,86.13067,R,ugm-3
29-05-2023,16:00,0.68903,R,ugm-3,2.80212,R,ugm-3,3.85862,R,ugm-3,85.74738,R,ugm-3
29-05-2023,17:00,0.75167,R,ugm-3,2.80376,R,ugm-3,3.95631,R,ugm-3,85.63787,R,ugm-3
29-05-2023,18:00,0.65771,R,ugm-3,3.28973,R,ugm-3,4.29821,R,ugm-3,84.10471,R,ugm-3
29-05-2023,19:00,0.40716,R,ugm-3,4.01582,R,ugm-3,4.64012,R,ugm-3,79.23146,R,ugm-3
29-05-2023,20:00,0.46980,R,ugm-3,4.79895,R,ugm-3,5.51929,R,ugm-3,70.36104,R,ugm-3
29-05-2023,21:00,0.56376,R,ugm-3,4.99679,R,ugm-3,5.86120,R,ugm-3,58.91710,R,ugm-3
29-05-2023,22:00,0.34452,R,ugm-3,6.01675,R,ugm-3,6.54500,R,ugm-3,50.92277,R,ugm-3
29-05-2023,23:00,12.55921,R,ugm-3,23.72492,R,ugm-3,42.98211,R,ugm-3,38.65750,R,ugm-3
29-05-2023,24:00,1.03355,R,ugm-3,15.07081,R,ugm-3,16.65557,R,ugm-3,40.46444,R,ugm-3
30-05-2023,01:00,0.37578,R,ugm-3,4.63181,R,ugm-3,5.20799,R,ugm-3,41.74437,R,ugm-3
30-05-2023,02:00,0.25052,R,ugm-3,8.59966,R,ugm-3,8.98379,R,ugm-3,40.13882,R,ugm-3
30-05-2023,03:00,0.62630,R,ugm-3,8.21878,R,ugm-3,9.17909,R,ugm-3,29.11889,R,ugm-3
30-05-2023,04:00,1.84758,R,ugm-3,11.71691,R,ugm-3,14.54983,R,ugm-3,21.72970,R,ugm-3
30-05-2023,05:00,3.44465,R,ugm-3,20.40020,R,ugm-3,25.68192,R,ugm-3,21.23709,R,ugm-3
30-05-2023,06:00,3.91437,R,ugm-3,19.24054,R,ugm-3,25.24249,R,ugm-3,35.85127,R,ugm-3
30-05-2023,07:00,1.31523,R,ugm-3,8.33423,R,ugm-3,10.35089,R,ugm-3,58.83986,R,ugm-3
30-05-2023,08:00,0.81419,R,ugm-3,3.48761,R,ugm-3,4.73602,R,ugm-3,69.51314,R,ugm-3
30-05-2023,09:00,1.03339,R,ugm-3,2.95620,R,ugm-3,4.54072,R,ugm-3,74.49400,R,ugm-3
30-05-2023,10:00,2.12942,R,ugm-3,6.74405,R,ugm-3,10.00911,R,ugm-3,68.85632,R,ugm-3
30-05-2023,11:00,1.31523,R,ugm-3,4.13529,R,ugm-3,6.15194,R,ugm-3,68.91106,R,ugm-3
30-05-2023,12:00,1.62838,R,ugm-3,4.82693,R,ugm-3,7.32374,R,ugm-3,66.11959,R,ugm-3
30-05-2023,13:00,1.00208,R,ugm-3,3.83424,R,ugm-3,5.37074,R,ugm-3,67.21428,R,ugm-3
30-05-2023,14:00,2.44257,R,ugm-3,7.53334,R,ugm-3,11.27856,R,ugm-3,61.08399,R,ugm-3
30-05-2023,15:00,1.37786,R,ugm-3,6.04108,R,ugm-3,8.15376,R,ugm-3,64.42281,R,ugm-3
30-05-2023,16:00,1.37786,R,ugm-3,6.43168,R,ugm-3,8.54437,R,ugm-3,73.72772,R,ugm-3
30-05-2023,17:00,1.00208,R,ugm-3,5.54312,R,ugm-3,7.07962,R,ugm-3,79.58434,R,ugm-3
30-05-2023,18:00,0.90813,R,ugm-3,4.51537,R,ugm-3,5.90782,R,ugm-3,83.57997,R,ugm-3
30-05-2023,19:00,0.90813,R,ugm-3,4.66184,R,ugm-3,6.05429,R,ugm-3,77.55915,R,ugm-3
30-05-2023,20:00,0.65761,R,ugm-3,5.29009,R,ugm-3,6.29842,R,ugm-3,70.60783,R,ugm-3
30-05-2023,21:00,0.46972,R,ugm-3,5.52936,R,ugm-3,6.24959,R,ugm-3,61.52187,R,ugm-3
30-05-2023,22:00,0.37578,R,ugm-3,5.57575,R,ugm-3,6.15194,R,ugm-3,59.38721,R,ugm-3
30-05-2023,23:00,0.40710,R,ugm-3,2.98884,R,ugm-3,3.61305,R,ugm-3,65.95538,R,ugm-3
30-05-2023,24:00,0.40710,R,ugm-3,2.30529,R,ugm-3,2.92950,R,ugm-3,74.11086,R,ugm-3
31-05-2023,01:00,0.41747,R,ugm-3,2.48351,R,ugm-3,3.12362,R,ugm-3,71.49275,R,ugm-3
31-05-2023,02:00,0.50096,R,ugm-3,1.63966,R,ugm-3,2.40779,R,ugm-3,76.59938,R,ugm-3
31-05-2023,03:00,0.31310,R,ugm-3,1.81383,R,ugm-3,2.29391,R,ugm-3,72.33170,R,ugm-3
31-05-2023,04:00,0.53227,R,ugm-3,2.50271,R,ugm-3,3.31885,R,ugm-3,70.41671,R,ugm-3
31-05-2023,05:00,0.50096,R,ugm-3,2.64833,R,ugm-3,3.41646,R,ugm-3,66.53203,R,ugm-3
31-05-2023,06:00,0.18786,R,ugm-3,2.15228,R,ugm-3,2.44033,R,ugm-3,68.77530,R,ugm-3
31-05-2023,07:00,0.40703,R,ugm-3,3.52445,R,ugm-3,4.14856,R,ugm-3,63.30391,R,ugm-3
31-05-2023,08:00,0.81407,R,ugm-3,3.87647,R,ugm-3,5.12469,R,ugm-3,63.63220,R,ugm-3
31-05-2023,09:00,1.44027,R,ugm-3,4.91738,R,ugm-3,7.12576,R,ugm-3,62.75678,R,ugm-3
31-05-2023,10:00,1.22110,R,ugm-3,5.54627,R,ugm-3,7.41860,R,ugm-3,58.48910,R,ugm-3
31-05-2023,11:00,1.47158,R,ugm-3,5.25982,R,ugm-3,7.51621,R,ugm-3,60.89650,R,ugm-3
31-05-2023,12:00,1.59682,R,ugm-3,5.26301,R,ugm-3,7.71144,R,ugm-3,58.10610,R,ugm-3
31-05-2023,13:00,1.40896,R,ugm-3,4.96538,R,ugm-3,7.12576,R,ugm-3,58.59852,R,ugm-3
31-05-2023,14:00,1.40896,R,ugm-3,3.84283,R,ugm-3,6.00321,R,ugm-3,59.36452,R,ugm-3
31-05-2023,15:00,1.40896,R,ugm-3,5.11180,R,ugm-3,7.27218,R,ugm-3,59.85694,R,ugm-3
31-05-2023,16:00,1.25241,R,ugm-3,4.66855,R,ugm-3,6.58889,R,ugm-3,60.34937,R,ugm-3
31-05-2023,17:00,1.15848,R,ugm-3,4.91019,R,ugm-3,6.68650,R,ugm-3,60.89650,R,ugm-3
31-05-2023,18:00,1.06455,R,ugm-3,5.83512,R,ugm-3,7.46741,R,ugm-3,61.60779,R,ugm-3
31-05-2023,19:00,0.62620,R,ugm-3,5.33588,R,ugm-3,6.29605,R,ugm-3,60.45879,R,ugm-3
31-05-2023,20:00,0.93931,R,ugm-3,6.56403,R,ugm-3,8.00428,R,ugm-3,59.58337,R,ugm-3
31-05-2023,21:00,0.31310,R,ugm-3,4.64461,R,ugm-3,5.12469,R,ugm-3,61.44364,R,ugm-3
31-05-2023,22:00,0.34441,R,ugm-3,5.27989,R,ugm-3,5.80798,R,ugm-3,57.99667,R,ugm-3
31-05-2023,23:00,0.40703,R,ugm-3,5.37910,R,ugm-3,6.00321,R,ugm-3,57.23068,R,ugm-3
31-05-2023,24:00,0.31310,R,ugm-3,3.61967,R,ugm-3,4.09975,R,ugm-3,53.45542,R,ugm-3
01-06-2023,01:00,0.45915,R,ugm-3,2.93884,R,ugm-3,3.64285,R,ugm-3,50.31749,R,ugm-3
01-06-2023,02:00,0.33393,R,ugm-3,2.87064,R,ugm-3,3.38265,R,ugm-3,55.42217,R,ugm-3
01-06-2023,03:00,0.50089,R,ugm-3,2.50079,R,ugm-3,3.26881,R,ugm-3,55.29455,R,ugm-3
01-06-2023,04:00,0.40697,R,ugm-3,4.01087,R,ugm-3,4.63488,R,ugm-3,52.50521,R,ugm-3
01-06-2023,05:00,0.53219,R,ugm-3,3.96523,R,ugm-3,4.78124,R,ugm-3,70.71795,R,ugm-3
01-06-2023,06:00,0.56350,R,ugm-3,4.64905,R,ugm-3,5.51307,R,ugm-3,77.66396,R,ugm-3
01-06-2023,07:00,0.50089,R,ugm-3,3.08625,R,ugm-3,3.85427,R,ugm-3,79.90637,R,ugm-3
01-06-2023,08:00,0.78264,R,ugm-3,4.11789,R,ugm-3,5.31792,R,ugm-3,80.23452,R,ugm-3
01-06-2023,09:00,1.31483,R,ugm-3,5.83886,R,ugm-3,7.85490,R,ugm-3,83.78956,R,ugm-3
01-06-2023,10:00,1.12700,R,ugm-3,4.32170,R,ugm-3,6.04974,R,ugm-3,85.92259,R,ugm-3
01-06-2023,11:00,1.18961,R,ugm-3,5.05510,R,ugm-3,6.87914,R,ugm-3,82.85978,R,ugm-3
01-06-2023,12:00,1.09569,R,ugm-3,3.58909,R,ugm-3,5.26913,R,ugm-3,78.04681,R,ugm-3
01-06-2023,13:00,1.06439,R,ugm-3,3.78346,R,ugm-3,5.41549,R,ugm-3,71.64773,R,ugm-3
01-06-2023,14:00,1.12700,R,ugm-3,3.44351,R,ugm-3,5.17155,R,ugm-3,69.02247,R,ugm-3
01-06-2023,15:00,1.37744,R,ugm-3,5.25497,R,ugm-3,7.36702,R,ugm-3,60.81853,R,ugm-3
01-06-2023,16:00,1.15830,R,ugm-3,5.15189,R,ugm-3,6.92792,R,ugm-3,59.66998,R,ugm-3
01-06-2023,17:00,0.87655,R,ugm-3,4.12025,R,ugm-3,5.46428,R,ugm-3,64.59235,R,ugm-3
01-06-2023,18:00,1.15830,R,ugm-3,5.20067,R,ugm-3,6.97671,R,ugm-3,67.05353,R,ugm-3
01-06-2023,19:00,0.59480,R,ugm-3,5.23529,R,ugm-3,6.14731,R,ugm-3,67.54576,R,ugm-3
01-06-2023,20:00,0.56350,R,ugm-3,5.08814,R,ugm-3,5.95216,R,ugm-3,70.66326,R,ugm-3
01-06-2023,21:00,0.40697,R,ugm-3,4.01087,R,ugm-3,4.63488,R,ugm-3,73.01506,R,ugm-3
01-06-2023,22:00,0.28175,R,ugm-3,3.37347,R,ugm-3,3.80548,R,ugm-3,77.28111,R,ugm-3
01-06-2023,23:00,0.46958,R,ugm-3,2.84152,R,ugm-3,3.56154,R,ugm-3,77.33580,R,ugm-3
01-06-2023,24:00,0.43828,R,ugm-3,1.62103,R,ugm-3,2.29305,R,ugm-3,76.46071,R,ugm-3
02-06-2023,01:00,0.20867,R,ugm-3,0.98057,R,ugm-3,1.30053,R,ugm-3,77.41557,R,ugm-3
02-06-2023,02:00,0.58428,R,ugm-3,0.85983,R,ugm-3,1.75571,R,ugm-3,72.23995,R,ugm-3
02-06-2023,03:00,0.65732,R,ugm-3,1.04046,R,ugm-3,2.04833,R,ugm-3,69.16010,R,ugm-3
02-06-2023,04:00,0.50081,R,ugm-3,2.01198,R,ugm-3,2.77988,R,ugm-3,75.83008,R,ugm-3
02-06-2023,05:00,0.62602,R,ugm-3,2.84417,R,ugm-3,3.80405,R,ugm-3,77.79827,R,ugm-3
02-06-2023,06:00,0.43821,R,ugm-3,1.81535,R,ugm-3,2.48726,R,ugm-3,76.65016,R,ugm-3
02-06-2023,07:00,0.50081,R,ugm-3,1.96321,R,ugm-3,2.73111,R,ugm-3,74.18992,R,ugm-3
02-06-2023,08:00,0.75122,R,ugm-3,2.40835,R,ugm-3,3.56020,R,ugm-3,74.79131,R,ugm-3
02-06-2023,09:00,1.00162,R,ugm-3,4.02396,R,ugm-3,5.55976,R,ugm-3,73.86189,R,ugm-3
02-06-2023,10:00,1.59634,R,ugm-3,4.67271,R,ugm-3,7.12040,R,ugm-3,75.72074,R,ugm-3
02-06-2023,11:00,1.06423,R,ugm-3,3.73289,R,ugm-3,5.36468,R,ugm-3,80.91458,R,ugm-3
02-06-2023,12:00,0.75122,R,ugm-3,3.18866,R,ugm-3,4.34052,R,ugm-3,83.86687,R,ugm-3
02-06-2023,13:00,0.90772,R,ugm-3,3.68024,R,ugm-3,5.07206,R,ugm-3,84.57760,R,ugm-3
02-06-2023,14:00,1.43983,R,ugm-3,4.42498,R,ugm-3,6.63270,R,ugm-3,85.88973,R,ugm-3
02-06-2023,15:00,1.00162,R,ugm-3,3.68257,R,ugm-3,5.21837,R,ugm-3,89.49808,R,ugm-3
